time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.18580969e+04 -5.85450308e+07 -2.06367213e+07 3.68200808e+06 -1.67245887e+07 1.06256303e+08 2.42661339e+06 -5.50362531e+06 -1.51907384e+08 1.11840785e+04 -3.54889127e+07 2.35127197e+08 5.79776753e+06 3.15470626e+08 -7.02887172e+08 -4.13244171e+06 8.93979202e+07 1.34718355e+09 -2.69512092e+07 1.50306193e+08 2.84635496e+09 8.60316671e+06 4.30461781e+09 1.17816479e+09 -1.23461453e+08 1.15223412e+07 -1.57672953e+08 -2.52676608e+06
1.18595566e+04 -5.75236957e+07 -2.60691303e+07 3.14434836e+06 -2.10872114e+07 1.05455511e+08 2.66730455e+06 -1.80901271e+06 -1.52011907e+08 1.11931467e+04 -3.83921967e+07 2.34912382e+08 5.86442138e+06 3.16953941e+08 -7.02133033e+08 -4.16876870e+06 8.81179530e+07 1.34726175e+09 -2.69016091e+07 1.49442289e+08 2.84636002e+09 8.61437276e+06 4.30443239e+09 1.17882999e+09 -1.23470880e+08 1.68804854e+07 -1.58374410e+08 -2.77510802e+06
1.18610163e+04 -5.60221110e+07 -3.12842919e+07 2.58040489e+06 -2.54140836e+07 1.04475936e+08 2.90347364e+06 1.88668685e+06 -1.52025104e+08 1.11954913e+04 -4.12894772e+07 2.34660830e+08 5.93015809e+06 3.18435790e+08 -7.01375650e+08 -4.20507642e+06 8.68379103e+07 1.34733879e+09 -2.68519859e+07 1.48578372e+08 2.84636483e+09 8.62557803e+06 4.30424687e+09 1.17949516e+09 -1.23480303e+08 2.22298262e+07 -1.58993174e+08 -3.02200145e+06
1.18624759e+04 -5.40739544e+07 -3.62504330e+07 1.99586287e+06 -2.96978523e+07 1.03319168e+08 3.13471829e+06 5.58125334e+06 -1.51946992e+08 1.11911110e+04 -4.41803204e+07 2.34372692e+08 5.99497016e+06 3.19916168e+08 -7.00615025e+08 -4.24136471e+06 8.55577933e+07 1.34741467e+09 -2.68023396e+07 1.47714441e+08 2.84636937e+09 8.63678251e+06 4.30406125e+09 1.18016030e+09 -1.23489723e+08 2.75678446e+07 -1.59530878e+08 -3.26735467e+06
1.18639356e+04 -5.17126313e+07 -4.09399165e+07 1.39604447e+06 -3.39312334e+07 1.01987101e+08 3.36064431e+06 9.27246857e+06 -1.51777641e+08 1.11800087e+04 -4.70642960e+07 2.34048119e+08 6.05885025e+06 3.21395067e+08 -6.99851161e+08 -4.27763338e+06 8.42776030e+07 1.34748940e+09 -2.67526704e+07 1.46850496e+08 2.84637366e+09 8.64798620e+06 4.30387553e+09 1.18082542e+09 -1.23499140e+08 3.28921703e+07 -1.59989280e+08 -3.51108419e+06
1.18653953e+04 -4.89710774e+07 -4.53286722e+07 7.85937278e+05 -3.81070245e+07 1.00481938e+08 3.58086641e+06 1.29581173e+07 -1.51517171e+08 1.11621906e+04 -4.99409772e+07 2.33687270e+08 6.12179120e+06 3.22872479e+08 -6.99084059e+08 -4.31388226e+06 8.29973404e+07 1.34756297e+09 -2.67029782e+07 1.45986539e+08 2.84637768e+09 8.65918909e+06 4.30368970e+09 1.18149051e+09 -1.23508555e+08 3.82005866e+07 -1.60370242e+08 -3.75311474e+06
1.18668550e+04 -4.58816530e+07 -4.93956988e+07 1.70225288e+05 -4.22181182e+07 9.88061802e+07 3.79500894e+06 1.66359883e+07 -1.51165758e+08 1.11376672e+04 -5.28099407e+07 2.33290306e+08 6.18378602e+06 3.24348397e+08 -6.98313723e+08 -4.35011119e+06 8.17170068e+07 1.34763539e+09 -2.66532632e+07 1.45122568e+08 2.84638145e+09 8.67039119e+06 4.30350377e+09 1.18215557e+09 -1.23517966e+08 4.34910328e+07 -1.60675713e+08 -3.99337915e+06
1.18683147e+04 -4.24761055e+07 -5.31226337e+07 -4.46679390e+05 -4.62575147e+07 9.69626246e+07 4.00270652e+06 2.03038758e+07 -1.50723626e+08 1.11064527e+04 -5.56707666e+07 2.32857392e+08 6.24482790e+06 3.25822814e+08 -6.97540155e+08 -4.38631998e+06 8.04366032e+07 1.34770666e+09 -2.66035252e+07 1.44258583e+08 2.84638495e+09 8.68159250e+06 4.30331774e+09 1.18282060e+09 -1.23527375e+08 4.87616048e+07 -1.60907718e+08 -4.23181814e+06
1.18697744e+04 -3.87855829e+07 -5.64933857e+07 -1.06060525e+06 -5.02183349e+07 9.49543621e+07 4.20360475e+06 2.39595799e+07 -1.50191052e+08 1.10685650e+04 -5.85230387e+07 2.32388698e+08 6.30491016e+06 3.27295722e+08 -6.96763357e+08 -4.42250846e+06 7.91561306e+07 1.34777677e+09 -2.65537645e+07 1.43394586e+08 2.84638820e+09 8.69279301e+06 4.30313161e+09 1.18348560e+09 -1.23536780e+08 5.40105545e+07 -1.61068332e+08 -4.46838012e+06
1.18712341e+04 -3.48406848e+07 -5.94938241e+07 -1.66759132e+06 -5.40938324e+07 9.27847693e+07 4.39736085e+06 2.76009087e+07 -1.49568366e+08 1.10240258e+04 -6.13663439e+07 2.31884396e+08 6.36402632e+06 3.28767115e+08 -6.95983333e+08 -4.45867646e+06 7.78755903e+07 1.34784572e+09 -2.65039809e+07 1.42530576e+08 2.84639119e+09 8.70399273e+06 4.30294537e+09 1.18415058e+09 -1.23546183e+08 5.92362873e+07 -1.61159675e+08 -4.70302089e+06
1.18726938e+04 -3.06715419e+07 -6.21115196e+07 -2.26385866e+06 -5.78774061e+07 9.04575041e+07 4.58364427e+06 3.12256785e+07 -1.48855947e+08 1.09728607e+04 -6.42002731e+07 2.31344664e+08 6.42217005e+06 3.30236984e+08 -6.95200085e+08 -4.49482380e+06 7.65949833e+07 1.34791352e+09 -2.64541747e+07 1.41666552e+08 2.84639392e+09 8.71519164e+06 4.30275904e+09 1.18481553e+09 -1.23555583e+08 6.44373584e+07 -1.61183890e+08 -4.93570324e+06
1.18741534e+04 -2.63079172e+07 -6.43355308e+07 -2.84578371e+06 -6.15626121e+07 8.79764987e+07 4.76213731e+06 3.48317154e+07 -1.48054226e+08 1.09150992e+04 -6.70244203e+07 2.30769682e+08 6.47933519e+06 3.31705324e+08 -6.94413616e+08 -4.53095031e+06 7.53143106e+07 1.34798016e+09 -2.64043457e+07 1.40802516e+08 2.84639638e+09 8.72638976e+06 4.30257260e+09 1.18548045e+09 -1.23564979e+08 6.96124683e+07 -1.61143137e+08 -5.16639669e+06
1.18756131e+04 -2.17793221e+07 -6.61562334e+07 -3.40987358e+06 -6.51431752e+07 8.53459530e+07 4.93253570e+06 3.84168563e+07 -1.47163686e+08 1.08507742e+04 -6.98383833e+07 2.30159633e+08 6.53551572e+06 3.33172126e+08 -6.93623928e+08 -4.56705582e+06 7.40335735e+07 1.34804564e+09 -2.63544941e+07 1.39938467e+08 2.84639859e+09 8.73758708e+06 4.30238606e+09 1.18614534e+09 -1.23574373e+08 7.47604574e+07 -1.61039577e+08 -5.39507698e+06
1.18770728e+04 -1.71151466e+07 -6.75651871e+07 -3.95274328e+06 -6.86130008e+07 8.25703270e+07 5.09454914e+06 4.19789499e+07 -1.46184858e+08 1.07799227e+04 -7.26417632e+07 2.29514705e+08 6.59070581e+06 3.34637383e+08 -6.92831023e+08 -4.60314016e+06 7.27527729e+07 1.34810997e+09 -2.63046199e+07 1.39074405e+08 2.84640054e+09 8.74878360e+06 4.30219941e+09 1.18681020e+09 -1.23583764e+08 7.98802998e+07 -1.60875362e+08 -5.62172576e+06
1.18785325e+04 -1.23447992e+07 -6.85550376e+07 -4.47109497e+06 -7.19661854e+07 7.96543327e+07 5.24790184e+06 4.55158580e+07 -1.45118326e+08 1.07025853e+04 -7.54341646e+07 2.28835090e+08 6.64489976e+06 3.36101088e+08 -6.92034905e+08 -4.63920314e+06 7.14719100e+07 1.34817315e+09 -2.62547231e+07 1.38210330e+08 2.84640223e+09 8.75997932e+06 4.30201267e+09 1.18747503e+09 -1.23593152e+08 8.49710967e+07 -1.60652629e+08 -5.84633013e+06
1.18799922e+04 -7.49785532e+06 -6.91194543e+07 -4.96169906e+06 -7.51970274e+07 7.66029261e+07 5.39233302e+06 4.90254565e+07 -1.43964722e+08 1.06188062e+04 -7.82151958e+07 2.28120981e+08 6.69809206e+06 3.37563233e+08 -6.91235577e+08 -4.67524459e+06 7.01909859e+07 1.34823516e+09 -2.62048038e+07 1.37346243e+08 2.84640365e+09 8.77117424e+06 4.30182582e+09 1.18813984e+09 -1.23602537e+08 9.00320694e+07 -1.60373487e+08 -6.06888221e+06
1.18814519e+04 -2.60421435e+06 -6.92530991e+07 -5.42137745e+06 -7.83000378e+07 7.34212978e+07 5.52759738e+06 5.25056363e+07 -1.42724730e+08 1.05286335e+04 -8.09844684e+07 2.27372576e+08 6.75027731e+06 3.39023812e+08 -6.90433041e+08 -4.71126435e+06 6.89100017e+07 1.34829602e+09 -2.61548620e+07 1.36482144e+08 2.84640482e+09 8.78236835e+06 4.30163887e+09 1.18880462e+09 -1.23611919e+08 9.50625521e+07 -1.60040015e+08 -6.28937878e+06
1.18829116e+04 2.30573721e+06 -6.89516305e+07 -5.84698879e+06 -8.12699494e+07 7.01148638e+07 5.65346553e+06 5.59543047e+07 -1.41399081e+08 1.04321189e+04 -8.37415976e+07 2.26590076e+08 6.80145032e+06 3.40482817e+08 -6.89627299e+08 -4.74726224e+06 6.76289584e+07 1.34835573e+09 -2.61048978e+07 1.35618032e+08 2.84640573e+09 8.79356165e+06 4.30145181e+09 1.18946937e+09 -1.23621298e+08 1.00061985e+08 -1.59654252e+08 -6.50782086e+06
1.18843713e+04 7.20095552e+06 -6.82117414e+07 -6.23541603e+06 -8.41017269e+07 6.66892557e+07 5.76972441e+06 5.93693863e+07 -1.39988557e+08 1.03293176e+04 -8.64862021e+07 2.25773686e+08 6.85160601e+06 3.41940241e+08 -6.88818355e+08 -4.78323808e+06 6.63478572e+07 1.34841428e+09 -2.60549111e+07 1.34753907e+08 2.84640638e+09 8.80475415e+06 4.30126466e+09 1.19013409e+09 -1.23630675e+08 1.05029906e+08 -1.59218195e+08 -6.72421328e+06
1.18858309e+04 1.20495636e+07 -6.70312349e+07 -6.58355641e+06 -8.67905753e+07 6.31503104e+07 5.87617768e+06 6.27488241e+07 -1.38493988e+08 1.02202887e+04 -8.92179041e+07 2.24923613e+08 6.90073946e+06 3.43396077e+08 -6.88006211e+08 -4.81919170e+06 6.50666992e+07 1.34847167e+09 -2.60049022e+07 1.33889771e+08 2.84640677e+09 8.81594585e+06 4.30107740e+09 1.19079879e+09 -1.23640048e+08 1.09965946e+08 -1.58733792e+08 -6.93856439e+06
1.18872906e+04 1.68186712e+07 -6.54091407e+07 -6.88831453e+06 -8.93319491e+07 5.95040598e+07 5.97264604e+06 6.60905805e+07 -1.36916252e+08 1.01050946e+04 -9.19363292e+07 2.24040067e+08 6.94884593e+06 3.44850316e+08 -6.87190871e+08 -4.85512292e+06 6.37854854e+07 1.34852791e+09 -2.59548709e+07 1.33025622e+08 2.84640689e+09 8.82713673e+06 4.30089004e+09 1.19146345e+09 -1.23649418e+08 1.14869817e+08 -1.58202942e+08 -7.15088562e+06
1.18887503e+04 2.14741915e+07 -6.33458771e+07 -7.14659878e+06 -9.17215595e+07 5.57567193e+07 6.05896755e+06 6.93926386e+07 -1.35256275e+08 9.98380155e+03 -9.46411066e+07 2.23123262e+08 6.99592079e+06 3.46302953e+08 -6.86372337e+08 -4.89103158e+06 6.25042171e+07 1.34858299e+09 -2.59048173e+07 1.32161461e+08 2.84640676e+09 8.83832681e+06 4.30070258e+09 1.19212809e+09 -1.23658786e+08 1.19741313e+08 -1.57627490e+08 -7.36119122e+06
1.18902100e+04 2.59806584e+07 -6.08434662e+07 -7.35532212e+06 -9.39553826e+07 5.19146766e+07 6.13499791e+06 7.26530029e+07 -1.33515031e+08 9.85647914e+03 -9.73318690e+07 2.22173415e+08 7.04195959e+06 3.47753980e+08 -6.85550611e+08 -4.92691749e+06 6.12228951e+07 1.34863691e+09 -2.58547416e+07 1.31297288e+08 2.84640637e+09 8.84951607e+06 4.30051502e+09 1.19279270e+09 -1.23668150e+08 1.24580296e+08 -1.57009225e+08 -7.56949788e+06
1.18916697e+04 3.03010486e+07 -5.79058087e+07 -7.51140827e+06 -9.60296661e+07 4.79844807e+07 6.20061073e+06 7.58697007e+07 -1.31693541e+08 9.72320054e+03 -1.00008252e+08 2.21190746e+08 7.08695800e+06 3.49203390e+08 -6.84725697e+08 -4.96278049e+06 5.99415208e+07 1.34868968e+09 -2.58046436e+07 1.30433103e+08 2.84640572e+09 8.86070453e+06 4.30032735e+09 1.19345728e+09 -1.23677512e+08 1.29386692e+08 -1.56349882e+08 -7.77582451e+06
1.18931294e+04 3.43966154e+07 -5.45390281e+07 -7.61180456e+06 -9.79409359e+07 4.39728289e+07 6.25569768e+06 7.90407828e+07 -1.29792873e+08 9.58404241e+03 -1.02669896e+08 2.20175476e+08 7.13091187e+06 3.50651175e+08 -6.83897597e+08 -4.99862040e+06 5.86600951e+07 1.34874129e+09 -2.57545235e+07 1.29568906e+08 2.84640481e+09 8.87189217e+06 4.30013958e+09 1.19412183e+09 -1.23686870e+08 1.34160490e+08 -1.55651136e+08 -7.98019187e+06
1.18945891e+04 3.82267442e+07 -5.07518959e+07 -7.65350350e+06 -9.96860015e+07 3.98865555e+07 6.30016871e+06 8.21643250e+07 -1.27814139e+08 9.43908483e+03 -1.05316444e+08 2.19127831e+08 7.17381716e+06 3.52097328e+08 -6.83066315e+08 -5.03443705e+06 5.73786191e+07 1.34879175e+09 -2.57043813e+07 1.28704697e+08 2.84640364e+09 8.88307900e+06 4.29995171e+09 1.19478635e+09 -1.23696226e+08 1.38901729e+08 -1.54914605e+08 -8.18262241e+06
1.18960487e+04 4.17488455e+07 -4.65563497e+07 -7.63357524e+06 -1.01261962e+08 3.57326190e+07 6.33395218e+06 8.52384285e+07 -1.25758499e+08 9.28841130e+03 -1.07947542e+08 2.18048040e+08 7.21566999e+06 3.53541842e+08 -6.82231853e+08 -5.07023026e+06 5.60970940e+07 1.34884104e+09 -2.56542171e+07 1.27840477e+08 2.84640221e+09 8.89426501e+06 4.29976374e+09 1.19545085e+09 -1.23705579e+08 1.43610496e+08 -1.54141852e+08 -8.38313999e+06
1.18975084e+04 4.49183044e+07 -4.19681161e+07 -7.54921392e+06 -1.02666211e+08 3.15180896e+07 6.35699495e+06 8.82612215e+07 -1.23627158e+08 9.13210869e+03 -1.10562840e+08 2.16936334e+08 7.25646663e+06 3.54984709e+08 -6.81394215e+08 -5.10599987e+06 5.48155209e+07 1.34888919e+09 -2.56040308e+07 1.26976245e+08 2.84640052e+09 8.90545021e+06 4.29957567e+09 1.19611532e+09 -1.23714929e+08 1.48286924e+08 -1.53334379e+08 -8.58176966e+06
1.18989681e+04 4.76885175e+07 -3.70074515e+07 -7.39780151e+06 -1.03896440e+08 2.72501363e+07 6.36926245e+06 9.12308601e+07 -1.21421363e+08 8.97026722e+03 -1.13161991e+08 2.15792945e+08 7.29620348e+06 3.56425924e+08 -6.80553402e+08 -5.14174568e+06 5.35339008e+07 1.34893617e+09 -2.55538226e+07 1.26112001e+08 2.84639856e+09 8.91663460e+06 4.29938749e+09 1.19677975e+09 -1.23724275e+08 1.52931182e+08 -1.52493634e+08 -8.77853749e+06
1.19004278e+04 5.00110538e+07 -3.17000088e+07 -7.17699350e+06 -1.04950643e+08 2.29360138e+07 6.37073872e+06 9.41455289e+07 -1.19142408e+08 8.80298037e+03 -1.15744652e+08 2.14618111e+08 7.33487708e+06 3.57865477e+08 -6.79709419e+08 -5.17746754e+06 5.22522349e+07 1.34898200e+09 -2.55035924e+07 1.25247746e+08 2.84639635e+09 8.92781816e+06 4.29919921e+09 1.19744416e+09 -1.23733619e+08 1.57543475e+08 -1.51621008e+08 -8.97347037e+06
1.19018875e+04 5.18359922e+07 -2.60778342e+07 -6.88483124e+06 -1.05827117e+08 1.85830498e+07 6.36142639e+06 9.70034425e+07 -1.16791629e+08 8.63034490e+03 -1.18310484e+08 2.13412071e+08 7.37248412e+06 3.59303363e+08 -6.78862268e+08 -5.21316527e+06 5.09705242e+07 1.34902667e+09 -2.54533404e+07 1.24383480e+08 2.84639388e+09 8.93900091e+06 4.29901083e+09 1.19810855e+09 -1.23742960e+08 1.62124038e+08 -1.50717839e+08 -9.16659588e+06
1.19033472e+04 5.31125011e+07 -2.01804826e+07 -6.51988632e+06 -1.06524470e+08 1.41986317e+07 6.34134666e+06 9.98028464e+07 -1.14370405e+08 8.45246078e+03 -1.20859151e+08 2.12175066e+08 7.40902142e+06 3.60739573e+08 -6.78011951e+08 -5.24883869e+06 4.96887699e+07 1.34907018e+09 -2.54030665e+07 1.23519202e+08 2.84639115e+09 8.95018284e+06 4.29882235e+09 1.19877290e+09 -1.23752298e+08 1.66673133e+08 -1.49785409e+08 -9.35794208e+06
1.19048069e+04 5.37897401e+07 -1.40562252e+07 -6.08144192e+06 -1.07041616e+08 9.79019317e+06 6.31053921e+06 1.02542018e+08 -1.11880157e+08 8.26943114e+03 -1.23390318e+08 2.10907340e+08 7.44448593e+06 3.62174101e+08 -6.77158473e+08 -5.28448763e+06 4.84069730e+07 1.34911254e+09 -2.53527709e+07 1.22654913e+08 2.84638816e+09 8.96136394e+06 4.29863377e+09 1.19943722e+09 -1.23761634e+08 1.71191046e+08 -1.48824951e+08 -9.54753748e+06
1.19062666e+04 5.38181785e+07 -7.76328721e+06 -5.56971487e+06 -1.07377781e+08 5.36520117e+06 6.26906209e+06 1.05219266e+08 -1.09322347e+08 8.08136222e+03 -1.25903657e+08 2.09609141e+08 7.47887475e+06 3.63606940e+08 -6.76301836e+08 -5.32011192e+06 4.71251347e+07 1.34915374e+09 -2.53024535e+07 1.21790613e+08 2.84638491e+09 8.97254423e+06 4.29844508e+09 1.20010152e+09 -1.23770966e+08 1.75678083e+08 -1.47837645e+08 -9.73541080e+06
1.19077262e+04 5.31514297e+07 -1.37101117e+06 -4.98611898e+06 -1.07532502e+08 9.31142477e+05 6.21699160e+06 1.07832936e+08 -1.06698480e+08 7.88836336e+03 -1.28398842e+08 2.08280716e+08 7.51218511e+06 3.65038081e+08 -6.75442043e+08 -5.35571139e+06 4.58432560e+07 1.34919378e+09 -2.52521143e+07 1.20926301e+08 2.84638140e+09 8.98372369e+06 4.29825629e+09 1.20076579e+09 -1.23780295e+08 1.80134568e+08 -1.46824624e+08 -9.92159099e+06
1.19091859e+04 5.17486914e+07 5.03921792e+06 -4.33356440e+06 -1.07505628e+08 -3.50448944e+06 6.15442207e+06 1.10381405e+08 -1.04010098e+08 7.69054688e+03 -1.30875549e+08 2.06922319e+08 7.54441437e+06 3.66467519e+08 -6.74579098e+08 -5.39128585e+06 4.45613381e+07 1.34923266e+09 -2.52017535e+07 1.20061979e+08 2.84637762e+09 8.99490233e+06 4.29806740e+09 1.20143003e+09 -1.23789621e+08 1.84560840e+08 -1.45786972e+08 -1.01061070e+07
1.19106456e+04 4.95778435e+07 1.13735234e+07 -3.61677841e+06 -1.07297318e+08 -7.93420766e+06 6.08146569e+06 1.12863087e+08 -1.01258784e+08 7.48802813e+03 -1.33333460e+08 2.05534202e+08 7.57556003e+06 3.67895246e+08 -6.73713002e+08 -5.42683514e+06 4.32793820e+07 1.34927039e+09 -2.51513711e+07 1.19197645e+08 2.84637359e+09 9.00608014e+06 4.29787841e+09 1.20209424e+09 -1.23798945e+08 1.88957251e+08 -1.44725728e+08 -1.02889879e+07
1.19121053e+04 4.66191747e+07 1.75258737e+07 -2.84261969e+06 -1.06908042e+08 -1.23505449e+07 5.99825226e+06 1.15276433e+08 -9.84461618e+07 7.28092532e+03 -1.35772258e+08 2.04116623e+08 7.60561971e+06 3.69321254e+08 -6.72843760e+08 -5.46235908e+06 4.19973889e+07 1.34930696e+09 -2.51009671e+07 1.18333301e+08 2.84636930e+09 9.01725713e+06 4.29768931e+09 1.20275842e+09 -1.23808265e+08 1.93324164e+08 -1.43641888e+08 -1.04702625e+07
1.19135650e+04 4.28695734e+07 2.33795661e+07 -2.02034122e+06 -1.06338576e+08 -1.67460667e+07 5.90492891e+06 1.17619932e+08 -9.55738894e+07 7.06935958e+03 -1.38191630e+08 2.02669839e+08 7.63459117e+06 3.70745537e+08 -6.71971375e+08 -5.49785750e+06 4.07153598e+07 1.34934237e+09 -2.50505415e+07 1.17468946e+08 2.84636475e+09 9.02843329e+06 4.29750011e+09 1.20342257e+09 -1.23817582e+08 1.97661951e+08 -1.42536402e+08 -1.06499596e+07
1.19150247e+04 3.83468232e+07 2.88102128e+07 -1.16174033e+06 -1.05590005e+08 -2.11133840e+07 5.80165979e+06 1.19892109e+08 -9.26436641e+07 6.85345482e+03 -1.40591267e+08 2.01194113e+08 7.66247230e+06 3.72168087e+08 -6.71095849e+08 -5.53333023e+06 3.94332958e+07 1.34937663e+09 -2.50000945e+07 1.16604581e+08 2.84635994e+09 9.03960862e+06 4.29731082e+09 1.20408670e+09 -1.23826897e+08 2.01970991e+08 -1.41410183e+08 -1.08281078e+07
1.19164844e+04 3.30934218e+07 3.36904660e+07 -2.81122515e+05 -1.04663714e+08 -2.54451661e+07 5.68862577e+06 1.22091531e+08 -8.96572194e+07 6.63333770e+03 -1.42970864e+08 1.99689706e+08 7.68926111e+06 3.73588898e+08 -6.70217186e+08 -5.56877709e+06 3.81511981e+07 1.34940973e+09 -2.49496260e+07 1.15740204e+08 2.84635487e+09 9.05078313e+06 4.29712141e+09 1.20475080e+09 -1.23836209e+08 2.06251668e+08 -1.40264102e+08 -1.10047354e+07
1.19179441e+04 2.71791439e+07 3.78964645e+07 6.04990318e+05 -1.03561391e+08 -2.97341533e+07 5.56602402e+06 1.24216803e+08 -8.66163240e+07 6.40913759e+03 -1.45330117e+08 1.98156884e+08 7.71495575e+06 3.75007961e+08 -6.69335389e+08 -5.60419791e+06 3.68690677e+07 1.34944167e+09 -2.48991361e+07 1.14875817e+08 2.84634953e+09 9.06195680e+06 4.29693191e+09 1.20541486e+09 -1.23845517e+08 2.10504371e+08 -1.39098994e+08 -1.11798703e+07
