time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.14899481e+04 -2.93466965e+07 3.87394490e+07 5.85741625e+06 -6.90478236e+07 -8.34068730e+07 2.83671783e+06 -1.28128480e+07 -1.51430759e+08 1.08040954e+04 -9.34623503e+07 -2.05951655e+08 -2.02556732e+06 -8.55520576e+07 -7.85554194e+08 5.18426860e+06 4.06873719e+08 1.29100496e+09 -3.86145797e+07 3.67547207e+08 2.83681979e+09 5.75453734e+06 4.34810681e+09 1.00954342e+09 -1.20991088e+08 4.78048068e+06 -1.59152946e+08 -3.08869760e+06
1.14915929e+04 -3.59108515e+07 3.44127855e+07 6.10575751e+06 -6.51775776e+07 -8.65148051e+07 2.57067138e+06 -8.65904922e+06 -1.51745770e+08 1.08281146e+04 -9.01865199e+07 -2.07055117e+08 -2.12898925e+06 -8.37274882e+07 -7.85666633e+08 5.14391257e+06 4.05491696e+08 1.29141477e+09 -3.85666789e+07 3.66580393e+08 2.83689880e+09 5.76735090e+06 4.34792707e+09 1.01030037e+09 -1.21002534e+08 1.06398645e+07 -1.60268344e+08 -3.39029428e+06
1.14932378e+04 -4.17130531e+07 2.93532008e+07 6.22432208e+06 -6.11700124e+07 -8.94404663e+07 2.29920883e+06 -4.49864091e+06 -1.51944957e+08 1.08438740e+04 -8.68897085e+07 -2.08110408e+08 -2.23191578e+06 -8.19024635e+07 -7.85774800e+08 5.10352858e+06 4.04109235e+08 1.29182318e+09 -3.85187365e+07 3.65613537e+08 2.83697749e+09 5.78016379e+06 4.34774719e+09 1.01105728e+09 -1.21013977e+08 1.64923893e+07 -1.61280168e+08 -3.68970078e+06
1.14948826e+04 -4.66936990e+07 2.37131755e+07 6.22010648e+06 -5.70336884e+07 -9.21778640e+07 2.02290651e+06 -3.34799942e+05 -1.52028209e+08 1.08513625e+04 -8.35725962e+07 -2.09117074e+08 -2.33432075e+06 -8.00769932e+07 -7.85878692e+08 5.06311683e+06 4.02726338e+08 1.29223021e+09 -3.84707524e+07 3.64646639e+08 2.83705586e+09 5.79297602e+06 4.34756719e+09 1.01181417e+09 -1.21025416e+08 2.23345671e+07 -1.62190640e+08 -3.98678942e+06
1.14965274e+04 -5.08231345e+07 1.76389081e+07 6.10234016e+06 -5.27774198e+07 -9.47214103e+07 1.74234986e+06 3.82929659e+06 -1.51995504e+08 1.08505748e+04 -8.02358745e+07 -2.10074670e+08 -2.43617789e+06 -7.82510872e+07 -7.85978307e+08 5.02267755e+06 4.01343006e+08 1.29263583e+09 -3.84227268e+07 3.63679699e+08 2.83713389e+09 5.80578758e+06 4.34738705e+09 1.01257102e+09 -1.21036851e+08 2.81631358e+07 -1.63002156e+08 -4.28144647e+06
1.14981722e+04 -5.40958118e+07 1.12656268e+07 5.88156666e+06 -4.84102560e+07 -9.70659323e+07 1.45813213e+06 7.99047340e+06 -1.51846900e+08 1.08415114e+04 -7.68802454e+07 -2.10982761e+08 -2.53746084e+06 -7.64247553e+07 -7.86073644e+08 4.98221093e+06 3.99959240e+08 1.29304006e+09 -3.83746597e+07 3.62712718e+08 2.83721161e+09 5.81859847e+06 4.34720679e+09 1.01332784e+09 -1.21048283e+08 3.39750639e+07 -1.63717257e+08 -4.57357193e+06
1.14998170e+04 -5.65246098e+07 4.71518575e+06 5.56892626e+06 -4.39414616e+07 -9.92066814e+07 1.17085318e+06 1.21455591e+07 -1.51582541e+08 1.08241793e+04 -7.35064219e+07 -2.11840919e+08 -2.63814317e+06 -7.45980073e+07 -7.86164701e+08 4.94171719e+06 3.98575043e+08 1.29344290e+09 -3.83265511e+07 3.61745695e+08 2.83728900e+09 5.83140869e+06 4.34702639e+09 1.01408464e+09 -1.21059711e+08 3.97675537e+07 -1.64338603e+08 -4.86307914e+06
1.15014618e+04 -5.81358376e+07 -1.90467317e+06 5.17563744e+06 -3.93804970e+07 -1.01139341e+08 8.81118220e+05 1.62913883e+07 -1.51202655e+08 1.07985910e+04 -7.01151278e+07 -2.12648725e+08 -2.73819836e+06 -7.27708530e+07 -7.86251475e+08 4.90119654e+06 3.97190416e+08 1.29384434e+09 -3.82784011e+07 3.60778630e+08 2.83736606e+09 5.84421824e+06 4.34684586e+09 1.01484140e+09 -1.21071135e+08 4.55380398e+07 -1.64868946e+08 -5.14989425e+06
1.15031066e+04 -5.89651270e+07 -8.49996479e+06 4.71264929e+06 -3.47369983e+07 -1.02860036e+08 5.89536534e+05 2.04248036e+07 -1.50707552e+08 1.07647653e+04 -6.67070973e+07 -2.13405769e+08 -2.83759983e+06 -7.09433022e+07 -7.86333966e+08 4.86064920e+06 3.95805359e+08 1.29424438e+09 -3.82302098e+07 3.59811524e+08 2.83744280e+09 5.85702711e+06 4.34666520e+09 1.01559813e+09 -1.21082556e+08 5.12841864e+07 -1.65311105e+08 -5.43395567e+06
1.15047514e+04 -5.90542229e+07 -1.49894688e+07 4.19042821e+06 -3.00207565e+07 -1.04365335e+08 2.96720228e+05 2.45426575e+07 -1.50097627e+08 1.07227268e+04 -6.32830756e+07 -2.14111652e+08 -2.93632094e+06 -6.91153648e+07 -7.86412170e+08 4.82007537e+06 3.94419876e+08 1.29464302e+09 -3.81819771e+07 3.58844377e+08 2.83751921e+09 5.86983531e+06 4.34648440e+09 1.01635483e+09 -1.21093973e+08 5.70038814e+07 -1.65667943e+08 -5.71521332e+06
1.15063962e+04 -5.84485733e+07 -2.13034271e+07 3.61884334e+06 -2.52416980e+07 -1.05652261e+08 3.28298412e+03 2.86418149e+07 -1.49373356e+08 1.06725061e+04 -5.98438184e+07 -2.14765985e+08 -3.03433500e+06 -6.72870505e+07 -7.86486088e+08 4.77947527e+06 3.93033966e+08 1.29504026e+09 -3.81337032e+07 3.57877189e+08 2.83759530e+09 5.88264283e+06 4.34630348e+09 1.01711150e+09 -1.21105386e+08 6.26952292e+07 -1.65942347e+08 -5.99362798e+06
1.15080411e+04 -5.71955866e+07 -2.73821461e+07 3.00712109e+06 -2.04098634e+07 -1.06718291e+08 -2.90161197e+05 3.27191544e+07 -1.48535301e+08 1.06141397e+04 -5.63900918e+07 -2.15368388e+08 -3.13161528e+06 -6.54583693e+07 -7.86555715e+08 4.73884912e+06 3.91647632e+08 1.29543611e+09 -3.80853881e+07 3.56909960e+08 2.83767106e+09 5.89544967e+06 4.34612243e+09 1.01786814e+09 -1.21116796e+08 6.83565419e+07 -1.66137208e+08 -6.26917050e+06
1.15096859e+04 -5.53434163e+07 -3.31746313e+07 2.36384516e+06 -1.55353868e+07 -1.07561364e+08 -5.82999234e+05 3.67715709e+07 -1.47584103e+08 1.05476701e+04 -5.29226724e+07 -2.15918491e+08 -3.22813500e+06 -6.36293310e+07 -7.86621052e+08 4.69819711e+06 3.90260875e+08 1.29583056e+09 -3.80370319e+07 3.55942690e+08 2.83774650e+09 5.90825583e+06 4.34594124e+09 1.01862475e+09 -1.21128202e+08 7.39863290e+07 -1.66255409e+08 -6.54182100e+06
1.15113307e+04 -5.29401513e+07 -3.86373274e+07 1.69698533e+06 -1.06284757e+07 -1.08179880e+08 -8.74620196e+05 4.07959777e+07 -1.46520487e+08 1.04731456e+04 -4.94423473e+07 -2.16415936e+08 -3.32386736e+06 -6.17999455e+07 -7.86682095e+08 4.65751948e+06 3.88873696e+08 1.29622360e+09 -3.79886345e+07 3.54975380e+08 2.83782161e+09 5.92106131e+06 4.34575993e+09 1.01938133e+09 -1.21139605e+08 7.95832874e+07 -1.66299803e+08 -6.81156817e+06
1.15129755e+04 -5.00333102e+07 -4.37329953e+07 1.01394288e+06 -5.69938976e+06 -1.08572706e+08 -1.16441653e+06 4.47893077e+07 -1.45345257e+08 1.03906202e+04 -4.59499134e+07 -2.16860376e+08 -3.41878555e+06 -5.99702226e+07 -7.86738844e+08 4.61681643e+06 3.87486097e+08 1.29661525e+09 -3.79401960e+07 3.54008028e+08 2.83789639e+09 5.93386611e+06 4.34557848e+09 1.02013788e+09 -1.21151003e+08 8.51462895e+07 -1.66273209e+08 -7.07840841e+06
1.15146203e+04 -4.66695593e+07 -4.84297346e+07 3.21604540e+05 -7.58420199e+05 -1.08739172e+08 -1.45178524e+06 4.87485164e+07 -1.44059300e+08 1.03001541e+04 -4.24461782e+07 -2.17251476e+08 -3.51286273e+06 -5.81401723e+07 -7.86791297e+08 4.57608818e+06 3.86098080e+08 1.29700550e+09 -3.78917166e+07 3.53040636e+08 2.83797085e+09 5.94667022e+06 4.34539690e+09 1.02089440e+09 -1.21162399e+08 9.06743721e+07 -1.66178394e+08 -7.34234517e+06
1.15162651e+04 -4.28945922e+07 -5.27001495e+07 -3.73600282e+05 4.18413064e+06 -1.08679077e+08 -1.73612914e+06 5.26705830e+07 -1.42663583e+08 1.02018129e+04 -3.89319588e+07 -2.17588910e+08 -3.60607209e+06 -5.63098044e+07 -7.86839451e+08 4.53533493e+06 3.84709646e+08 1.29739434e+09 -3.78431962e+07 3.52073204e+08 2.83804499e+09 5.95947365e+06 4.34521520e+09 1.02165088e+09 -1.21173790e+08 9.61667245e+07 -1.66018070e+08 -7.60338821e+06
1.15179099e+04 -3.87531273e+07 -5.65206462e+07 -1.06564236e+06 9.11796999e+06 -1.08392681e+08 -2.01685795e+06 5.65525131e+07 -1.41159153e+08 1.00956681e+04 -3.54080825e+07 -2.17872368e+08 -3.69838681e+06 -5.44791288e+07 -7.86883306e+08 4.49455692e+06 3.83320796e+08 1.29778178e+09 -3.77946349e+07 3.51105731e+08 2.83811880e+09 5.97227639e+06 4.34503336e+09 1.02240734e+09 -1.21185178e+08 1.01622677e+08 -1.65794883e+08 -7.86155289e+06
1.15195547e+04 -3.42889891e+07 -5.98708504e+07 -1.74883759e+06 1.40328350e+07 -1.07880711e+08 -2.29338952e+06 6.03913400e+07 -1.39547134e+08 9.98179685e+03 -3.18753860e+07 -2.18101548e+08 -3.78978009e+06 -5.26481555e+07 -7.86922860e+08 4.45375434e+06 3.81931532e+08 1.29816782e+09 -3.77460327e+07 3.50138218e+08 2.83819228e+09 5.98507844e+06 4.34485139e+09 1.02316376e+09 -1.21196562e+08 1.07041691e+08 -1.65511408e+08 -8.11685956e+06
1.15211996e+04 -2.95452492e+07 -6.27331307e+07 -2.41779508e+06 1.89185132e+07 -1.07144353e+08 -2.56515092e+06 6.41841273e+07 -1.37828731e+08 9.86028210e+03 -2.83347159e+07 -2.18276165e+08 -3.88022516e+06 -5.08168943e+07 -7.86958111e+08 4.41292742e+06 3.80541855e+08 1.29855246e+09 -3.76973897e+07 3.49170665e+08 2.83826544e+09 5.99787980e+06 4.34466928e+09 1.02392016e+09 -1.21207943e+08 1.12423346e+08 -1.65170147e+08 -8.36933296e+06
1.15228444e+04 -2.45644110e+07 -6.50922165e+07 -3.06736899e+06 2.37648620e+07 -1.06185250e+08 -2.83157956e+06 6.79279702e+07 -1.36005226e+08 9.73121227e+03 -2.47869281e+07 -2.18395943e+08 -3.96969531e+06 -4.89853551e+07 -7.86989057e+08 4.37207637e+06 3.79151767e+08 1.29893569e+09 -3.76487060e+07 3.48203072e+08 2.83833827e+09 6.01068047e+06 4.34448705e+09 1.02467652e+09 -1.21219320e+08 1.17767330e+08 -1.64773522e+08 -8.61900164e+06
1.15244892e+04 -1.93886270e+07 -6.69349012e+07 -3.69261436e+06 2.85618296e+07 -1.05005499e+08 -3.09212431e+06 7.16199980e+07 -1.34077977e+08 9.59468138e+03 -2.12328876e+07 -2.18460623e+08 -4.05816386e+06 -4.71535480e+07 -7.87015697e+08 4.33120140e+06 3.77761270e+08 1.29931752e+09 -3.75999816e+07 3.47235439e+08 2.83841078e+09 6.02348044e+06 4.34430469e+09 1.02543285e+09 -1.21230693e+08 1.23073431e+08 -1.64323876e+08 -8.86589746e+06
1.15261340e+04 -1.40599404e+07 -6.82498213e+07 -4.28874690e+06 3.32994733e+07 -1.03607646e+08 -3.34624652e+06 7.52573756e+07 -1.32048418e+08 9.45078894e+03 -1.76734686e+07 -2.18469956e+08 -4.14560419e+06 -4.53214828e+07 -7.87038030e+08 4.29030274e+06 3.76370364e+08 1.29969795e+09 -3.75512165e+07 3.46267766e+08 2.83848296e+09 6.03627972e+06 4.34412219e+09 1.02618915e+09 -1.21242062e+08 1.28341526e+08 -1.63823469e+08 -9.11005510e+06
1.15277788e+04 -8.62054701e+06 -6.90273082e+07 -4.85110683e+06 3.79679800e+07 -1.01994679e+08 -3.59342108e+06 7.88373056e+07 -1.29918062e+08 9.29963996e+03 -1.41095542e+07 -2.18423709e+08 -4.23198977e+06 -4.34891695e+07 -7.87056053e+08 4.24938060e+06 3.74979051e+08 1.30007697e+09 -3.75024108e+07 3.45300053e+08 2.83855481e+09 6.04907831e+06 4.34393957e+09 1.02694543e+09 -1.21253428e+08 1.33571571e+08 -1.63274479e+08 -9.35151163e+06
1.15294236e+04 -3.11307353e+06 -6.92593076e+07 -5.37512683e+06 4.25576845e+07 -1.00170021e+08 -3.83313744e+06 8.23570300e+07 -1.27688491e+08 9.14134480e+03 -1.05420362e+07 -2.18321664e+08 -4.31729415e+06 -4.16566180e+07 -7.87069766e+08 4.20843519e+06 3.73587334e+08 1.30045459e+09 -3.74535645e+07 3.44332301e+08 2.83862634e+09 6.06187619e+06 4.34375681e+09 1.02770166e+09 -1.21264791e+08 1.38763596e+08 -1.62679001e+08 -9.59030613e+06
1.15310684e+04 2.41912886e+06 -6.89393680e+07 -5.85630410e+06 4.70590886e+07 -9.81375242e+07 -4.06490054e+06 8.58138323e+07 -1.25361365e+08 8.97601919e+03 -6.97181472e+06 -2.18163614e+08 -4.40149097e+06 -3.98238384e+07 -7.87079167e+08 4.16746673e+06 3.72195212e+08 1.30083080e+09 -3.74046778e+07 3.43364510e+08 2.83869755e+09 6.07467337e+06 4.34357393e+09 1.02845787e+09 -1.21276149e+08 1.43917697e+08 -1.62039049e+08 -9.82647930e+06
1.15327133e+04 7.93167753e+06 -6.80626994e+07 -6.29017707e+06 5.14628793e+07 -9.59014628e+07 -4.28823183e+06 8.92050395e+07 -1.22938414e+08 8.80378409e+03 -3.39979832e+06 -2.17949371e+08 -4.48455397e+06 -3.79908405e+07 -7.87084254e+08 4.12647544e+06 3.70802688e+08 1.30120560e+09 -3.73557506e+07 3.42396679e+08 2.83876842e+09 6.08746986e+06 4.34339091e+09 1.02921405e+09 -1.21287504e+08 1.49034024e+08 -1.61356557e+08 -1.00600732e+07
1.15343581e+04 1.33788396e+07 -6.66263079e+07 -6.67230717e+06 5.57599468e+07 -9.34665210e+07 -4.50267013e+06 9.25280233e+07 -1.20421442e+08 8.62476570e+03 1.73096557e+05 -2.17678759e+08 -4.56645704e+06 -3.61576344e+07 -7.87085027e+08 4.08546154e+06 3.69409764e+08 1.30157900e+09 -3.73067830e+07 3.41428809e+08 2.83883898e+09 6.10026564e+06 4.34320776e+09 1.02997020e+09 -1.21298856e+08 1.54112781e+08 -1.60633378e+08 -1.02911308e+07
1.15360029e+04 1.87132040e+07 -6.46292150e+07 -6.99826662e+06 5.99414021e+07 -9.08377860e+07 -4.70777252e+06 9.57802027e+07 -1.17812321e+08 8.43909532e+03 3.74594567e+06 -2.17351619e+08 -4.64717419e+06 -3.43242300e+07 -7.87081483e+08 4.04442524e+06 3.68016440e+08 1.30195099e+09 -3.72577750e+07 3.40460899e+08 2.83890920e+09 6.11306072e+06 4.34302448e+09 1.03072631e+09 -1.21310203e+08 1.59154217e+08 -1.59871287e+08 -1.05196960e+07
1.15376477e+04 2.38853488e+07 -6.20727722e+07 -7.26363366e+06 6.39985942e+07 -8.80207367e+07 -4.90311524e+06 9.89590453e+07 -1.15112994e+08 8.24690934e+03 7.31781726e+06 -2.16967808e+08 -4.72667955e+06 -3.24906373e+07 -7.87073621e+08 4.00336676e+06 3.66622718e+08 1.30232157e+09 -3.72087267e+07 3.39492951e+08 2.83897910e+09 6.12585509e+06 4.34284107e+09 1.03148240e+09 -1.21321547e+08 1.64158617e+08 -1.59071987e+08 -1.07458132e+07
1.15392925e+04 2.88435113e+07 -5.89610874e+07 -7.46399720e+06 6.79231268e+07 -8.50212334e+07 -5.08829443e+06 1.02062069e+08 -1.12325473e+08 8.04834909e+03 1.08877723e+07 -2.16527198e+08 -4.80494744e+06 -3.06568664e+07 -7.87061440e+08 3.96228633e+06 3.65228600e+08 1.30269075e+09 -3.71596382e+07 3.38524963e+08 2.83904868e+09 6.13864875e+06 4.34265753e+09 1.03223845e+09 -1.21332888e+08 1.69126305e+08 -1.58237103e+08 -1.09695270e+07
1.15409373e+04 3.35332738e+07 -5.53015822e+07 -7.59497348e+06 7.17068746e+07 -8.18455055e+07 -5.26292695e+06 1.05086845e+08 -1.09451835e+08 7.84356085e+03 1.44548650e+07 -2.16029677e+08 -4.88195235e+06 -2.88229272e+07 -7.87044938e+08 3.92118415e+06 3.63834088e+08 1.30305851e+09 -3.71105095e+07 3.37556937e+08 2.83911793e+09 6.15144171e+06 4.34247385e+09 1.03299447e+09 -1.21344224e+08 1.74057633e+08 -1.57368191e+08 -1.11908823e+07
1.15425821e+04 3.78972838e+07 -5.11057034e+07 -7.65223861e+06 7.53419986e+07 -7.85001401e+07 -5.42665113e+06 1.08030998e+08 -1.06494226e+08 7.63269567e+03 1.80181425e+07 -2.15475151e+08 -4.95766894e+06 -2.69888297e+07 -7.87024115e+08 3.88006044e+06 3.62439181e+08 1.30342487e+09 -3.70613407e+07 3.36588873e+08 2.83918685e+09 6.16423396e+06 4.34229005e+09 1.03375046e+09 -1.21355557e+08 1.78952977e+08 -1.56466740e+08 -1.14099240e+07
1.15442269e+04 4.18750391e+07 -4.63898157e+07 -7.63158178e+06 7.88209621e+07 -7.49920683e+07 -5.57912744e+06 1.10892208e+08 -1.03454854e+08 7.41590936e+03 2.15766459e+07 -2.14863543e+08 -5.03207208e+06 -2.51545841e+07 -7.86998969e+08 3.83891543e+06 3.61043883e+08 1.30378982e+09 -3.70121317e+07 3.35620769e+08 2.83925545e+09 6.17702549e+06 4.34210612e+09 1.03450642e+09 -1.21366887e+08 1.83812738e+08 -1.55534170e+08 -1.16266968e+07
1.15458718e+04 4.54027806e+07 -4.11763045e+07 -7.52898561e+06 8.21365449e+07 -7.13285525e+07 -5.72003918e+06 1.13668213e+08 -1.00335993e+08 7.19336238e+03 2.51294102e+07 -2.14194791e+08 -5.10513683e+06 -2.33202002e+07 -7.86969498e+08 3.79774934e+06 3.59648195e+08 1.30415336e+09 -3.69628827e+07 3.34652627e+08 2.83932372e+09 6.18981631e+06 4.34192205e+09 1.03526235e+09 -1.21378213e+08 1.88637333e+08 -1.54571837e+08 -1.18412451e+07
1.15475166e+04 4.84135574e+07 -3.54949167e+07 -7.34074167e+06 8.52818573e+07 -6.75171717e+07 -5.84909307e+06 1.16356811e+08 -9.71399774e+07 6.96521971e+03 2.86754646e+07 -2.13468853e+08 -5.17683852e+06 -2.14856882e+07 -7.86935701e+08 3.75656238e+06 3.58252118e+08 1.30451548e+09 -3.69135937e+07 3.33684447e+08 2.83939166e+09 6.20260642e+06 4.34173785e+09 1.03601825e+09 -1.21389535e+08 1.93427195e+08 -1.53581039e+08 -1.20536131e+07
1.15491614e+04 5.08375531e+07 -2.93843597e+07 -7.06361113e+06 8.82503541e+07 -6.35658072e+07 -5.96601987e+06 1.18955860e+08 -9.38692027e+07 6.73165081e+03 3.22138328e+07 -2.12685703e+08 -5.24715267e+06 -1.96510581e+07 -7.86897578e+08 3.71535477e+06 3.56855653e+08 1.30487620e+09 -3.68642648e+07 3.32716228e+08 2.83945928e+09 6.21539581e+06 4.34155353e+09 1.03677412e+09 -1.21400853e+08 1.98182771e+08 -1.52563012e+08 -1.22638444e+07
1.15508062e+04 5.26027948e+07 -2.28941626e+07 -6.69504184e+06 9.10358471e+07 -5.94826275e+07 -6.07057489e+06 1.21463281e+08 -9.05261244e+07 6.49282948e+03 3.57435338e+07 -2.11845334e+08 -5.31605508e+06 -1.78163199e+07 -7.86855127e+08 3.67412673e+06 3.55458803e+08 1.30523550e+09 -3.68148960e+07 3.31747972e+08 2.83952658e+09 6.22818449e+06 4.34136907e+09 1.03752995e+09 -1.21412168e+08 2.02904517e+08 -1.51518938e+08 -1.24719822e+07
1.15524510e+04 5.36364041e+07 -1.60867672e+07 -6.23345400e+06 9.36325180e+07 -5.52760723e+07 -6.16253849e+06 1.23877060e+08 -8.71132553e+07 6.24893379e+03 3.92635816e+07 -2.10947757e+08 -5.38352183e+06 -1.59814838e+07 -7.86808346e+08 3.63287849e+06 3.54061568e+08 1.30559340e+09 -3.67654873e+07 3.30779677e+08 2.83959354e+09 6.24097244e+06 4.34118448e+09 1.03828576e+09 -1.21423479e+08 2.07592897e+08 -1.50449942e+08 -1.26780689e+07
1.15540958e+04 5.38665883e+07 -9.03975725e+06 -5.67860491e+06 9.60349294e+07 -5.09548363e+07 -6.24171656e+06 1.26195248e+08 -8.36331649e+07 6.00014595e+03 4.27729860e+07 -2.09993002e+08 -5.44952925e+06 -1.41465597e+07 -7.86757235e+08 3.59161026e+06 3.52663950e+08 1.30594988e+09 -3.67160389e+07 3.29811344e+08 2.83966019e+09 6.25375968e+06 4.34099976e+09 1.03904153e+09 -1.21434786e+08 2.12248381e+08 -1.49357101e+08 -1.28821466e+07
1.15557406e+04 5.32255942e+07 -1.84804068e+06 -5.03203829e+06 9.82380364e+07 -4.65278527e+07 -6.30794088e+06 1.28415963e+08 -8.00884774e+07 5.74665219e+03 4.62707528e+07 -2.08981116e+08 -5.51405399e+06 -1.23115577e+07 -7.86701792e+08 3.55032226e+06 3.51265950e+08 1.30630495e+09 -3.66665507e+07 3.28842973e+08 2.83972650e+09 6.26654619e+06 4.34081491e+09 1.03979727e+09 -1.21446090e+08 2.16871443e+08 -1.48241442e+08 -1.30842564e+07
