time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.22463516e+04 3.79372315e+07 -5.10639760e+07 -7.65243176e+06 1.08493127e+08 1.64013137e+06 -6.23695927e+06 5.16583351e+07 -1.43035525e+08 1.08744567e+04 5.39425508e+07 -2.06548680e+08 -5.65102323e+06 6.36766980e+08 -3.99235617e+08 -1.25851914e+07 -2.50307307e+08 1.32725360e+09 -1.30804390e+07 -7.97143297e+07 2.83851916e+09 1.15527273e+07 4.25171045e+09 1.35406235e+09 -1.25864621e+08 9.16112588e+07 -1.53958611e+08 -4.95842577e+06
1.22476256e+04 4.10523174e+07 -4.74517277e+07 -7.64284142e+06 1.08350679e+08 5.47533938e+06 -6.17597161e+06 5.46771259e+07 -1.41901398e+08 1.07893518e+04 5.66190926e+07 -2.05628351e+08 -5.69732658e+06 6.37512368e+08 -3.97947735e+08 -1.26072303e+07 -2.51408276e+08 1.32705430e+09 -1.30331443e+07 -8.04691047e+07 2.83846301e+09 1.15622927e+07 4.25152502e+09 1.35463598e+09 -1.25872161e+08 9.61586063e+07 -1.53435022e+08 -5.14241507e+06
1.22488997e+04 4.39058937e+07 -4.35375283e+07 -7.58459137e+06 1.08072446e+08 9.30368524e+06 -6.10724414e+06 5.76709144e+07 -1.40702384e+08 1.06992947e+04 5.92862591e+07 -2.04673974e+08 -5.74268651e+06 6.38255340e+08 -3.96658345e+08 -1.26292215e+07 -2.52509080e+08 1.32685414e+09 -1.29858412e+07 -8.12238740e+07 2.83840667e+09 1.15718573e+07 4.25133951e+09 1.35520958e+09 -1.25879699e+08 1.00679946e+08 -1.52869923e+08 -5.32501343e+06
1.22501737e+04 4.64673190e+07 -3.93339668e+07 -7.47590077e+06 1.07658699e+08 1.31203646e+07 -6.03085863e+06 6.06383275e+07 -1.39439020e+08 1.06043250e+04 6.19435819e+07 -2.03685614e+08 -5.78709294e+06 6.38995892e+08 -3.95367452e+08 -1.26511647e+07 -2.53609720e+08 1.32665311e+09 -1.29385295e+07 -8.19786375e+07 2.83835012e+09 1.15814211e+07 4.25115393e+09 1.35578315e+09 -1.25887234e+08 1.05174926e+08 -1.52264789e+08 -5.50621753e+06
1.22514478e+04 4.87048468e+07 -3.48565857e+07 -7.31512883e+06 1.07109878e+08 1.69205820e+07 -5.94690645e+06 6.35780028e+07 -1.38111873e+08 1.05044842e+04 6.45905924e+07 -2.02663346e+08 -5.83053591e+06 6.39734021e+08 -3.94075058e+08 -1.26730600e+07 -2.54710194e+08 1.32645122e+09 -1.28912094e+07 -8.27333953e+07 2.83829338e+09 1.15909840e+07 4.25096826e+09 1.35635670e+09 -1.25894767e+08 1.09643259e+08 -1.51621067e+08 -5.68602648e+06
1.22527219e+04 5.05857560e+07 -3.01243594e+07 -7.10082590e+06 1.06426591e+08 2.06995569e+07 -5.85548845e+06 6.64885896e+07 -1.36721536e+08 1.03998159e+04 6.72268215e+07 -2.01607251e+08 -5.87300563e+06 6.40469724e+08 -3.92781171e+08 -1.26949073e+07 -2.55810502e+08 1.32624846e+09 -1.28438809e+07 -8.34881472e+07 2.83823643e+09 1.16005462e+07 4.25078253e+09 1.35693023e+09 -1.25902298e+08 1.14084718e+08 -1.50940173e+08 -5.86444172e+06
1.22539959e+04 5.20765737e+07 -2.51602299e+07 -6.83179770e+06 1.05609614e+08 2.44525290e+07 -5.75671490e+06 6.93687493e+07 -1.35268632e+08 1.02903660e+04 6.98517996e+07 -2.00517416e+08 -5.91449244e+06 6.41202997e+08 -3.91485793e+08 -1.27167064e+07 -2.56910642e+08 1.32604483e+09 -1.27965440e+07 -8.42428933e+07 2.83817929e+09 1.16101075e+07 4.25059671e+09 1.35750373e+09 -1.25909827e+08 1.18499134e+08 -1.50223491e+08 -6.04146676e+06
1.22552700e+04 5.31434187e+07 -1.99916913e+07 -6.50718453e+06 1.04659891e+08 2.81747649e+07 -5.65070534e+06 7.22171558e+07 -1.33753809e+08 1.01761823e+04 7.24650572e+07 -1.99393937e+08 -5.95498682e+06 6.41933837e+08 -3.90188930e+08 -1.27384572e+07 -2.58010615e+08 1.32584034e+09 -1.27491988e+07 -8.49976334e+07 2.83812195e+09 1.16196680e+07 4.25041082e+09 1.35807721e+09 -1.25917353e+08 1.22886389e+08 -1.49472369e+08 -6.21710700e+06
1.22565441e+04 5.37524987e+07 -1.46514094e+07 -6.12655756e+06 1.03578530e+08 3.18615631e+07 -5.53758850e+06 7.50324962e+07 -1.32177745e+08 1.00573148e+04 7.50661248e+07 -1.98236917e+08 -5.99447943e+06 6.42662241e+08 -3.88890586e+08 -1.27601597e+07 -2.59110420e+08 1.32563498e+09 -1.27018452e+07 -8.57523675e+07 2.83806440e+09 1.16292277e+07 4.25022485e+09 1.35865066e+09 -1.25924877e+08 1.27246416e+08 -1.48688119e+08 -6.39136959e+06
1.22578181e+04 5.38707977e+07 -9.17785115e+06 -5.69003331e+06 1.02366808e+08 3.55082606e+07 -5.41750212e+06 7.78134712e+07 -1.30541142e+08 9.93381577e+03 7.76545327e+07 -1.97046465e+08 -6.03296107e+06 6.43388205e+08 -3.87590766e+08 -1.27818138e+07 -2.60210055e+08 1.32542876e+09 -1.26544834e+07 -8.65070955e+07 2.83800666e+09 1.16387865e+07 4.25003880e+09 1.35922409e+09 -1.25932399e+08 1.31579188e+08 -1.47872016e+08 -6.56426322e+06
