time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.18859275e+04 1.23678768e+07 -6.69375719e+07 -6.60509099e+06 -8.69632982e+07 6.29123478e+07 5.88286963e+06 6.29710770e+07 -1.38392175e+08 1.02128580e+04 -8.93981499e+07 2.24866195e+08 6.90395362e+06 3.43492328e+08 -6.87952373e+08 -4.82156934e+06 6.49819449e+07 1.34847543e+09 -2.60015931e+07 1.33832605e+08 2.84640678e+09 8.81668618e+06 4.30106501e+09 1.19084276e+09 -1.23640668e+08 1.10585048e+08 -1.59331486e+08 -7.28589049e+06
1.18874250e+04 1.72525221e+07 -6.52376207e+07 -6.91408072e+06 -8.95583359e+07 5.91632182e+07 5.98101894e+06 6.63962489e+07 -1.36766861e+08 1.00941825e+04 -9.21858999e+07 2.23957055e+08 6.95322270e+06 3.44984109e+08 -6.87115652e+08 -4.85842952e+06 6.36675375e+07 1.34853303e+09 -2.59502640e+07 1.32946070e+08 2.84640689e+09 8.82816689e+06 4.30087279e+09 1.19152464e+09 -1.23650281e+08 1.15582722e+08 -1.58799130e+08 -7.50749539e+06
1.18889225e+04 2.20142400e+07 -6.30734766e+07 -7.17385828e+06 -9.19932453e+07 5.53083058e+07 6.06847423e+06 6.97794449e+07 -1.35055083e+08 9.96909464e+03 -9.49592503e+07 2.23012931e+08 7.00140560e+06 3.46474203e+08 -6.86275570e+08 -4.89526593e+06 6.23530727e+07 1.34858941e+09 -2.58989115e+07 1.32059522e+08 2.84640673e+09 8.83964676e+06 4.30068046e+09 1.19220649e+09 -1.23659891e+08 1.20546585e+08 -1.58220309e+08 -7.72690402e+06
1.18904200e+04 2.66145671e+07 -6.04475226e+07 -7.38109133e+06 -9.42637121e+07 5.13545266e+07 6.14508169e+06 7.31185129e+07 -1.33257897e+08 9.83766987e+03 -9.77178047e+07 2.22034058e+08 7.04849752e+06 3.47962601e+08 -6.85432130e+08 -4.93207839e+06 6.10385516e+07 1.34864458e+09 -2.58475355e+07 1.31172961e+08 2.84640629e+09 8.85112577e+06 4.30048803e+09 1.19288831e+09 -1.23669497e+08 1.25476502e+08 -1.57596919e+08 -7.94413649e+06
1.18919175e+04 3.10132930e+07 -5.73642643e+07 -7.53246070e+06 -9.63657237e+07 4.73089732e+07 6.21070740e+06 7.64113262e+07 -1.31376413e+08 9.69998773e+03 -1.00461171e+08 2.21020674e+08 7.09449382e+06 3.49449296e+08 -6.84585334e+08 -4.96886670e+06 5.97239755e+07 1.34869853e+09 -2.57961362e+07 1.30286388e+08 2.84640558e+09 8.86260392e+06 4.30029548e+09 1.19357010e+09 -1.23679101e+08 1.30372404e+08 -1.56930795e+08 -8.15921526e+06
1.18934150e+04 3.51682731e+07 -5.38307321e+07 -7.62467634e+06 -9.82955766e+07 4.31789012e+07 6.26523748e+06 7.96557843e+07 -1.29411791e+08 9.55613158e+03 -1.03188960e+08 2.19973018e+08 7.13939002e+06 3.50934280e+08 -6.83735186e+08 -5.00563068e+06 5.84093456e+07 1.34875126e+09 -2.57447137e+07 1.29399802e+08 2.84640460e+09 8.87408122e+06 4.30010283e+09 1.19425186e+09 -1.23688701e+08 1.35234285e+08 -1.56223709e+08 -8.37216475e+06
1.18949125e+04 3.90352710e+07 -4.98569806e+07 -7.65450345e+06 -1.00049883e+08 3.89717151e+07 6.30857831e+06 8.28498145e+07 -1.27365241e+08 9.40618855e+03 -1.05900787e+08 2.18891336e+08 7.18318180e+06 3.52417545e+08 -6.82881689e+08 -5.04237014e+06 5.70946630e+07 1.34880277e+09 -2.56932678e+07 1.28513204e+08 2.84640334e+09 8.88555767e+06 4.29991007e+09 1.19493359e+09 -1.23698299e+08 1.40062197e+08 -1.55477371e+08 -8.58301112e+06
1.18964100e+04 4.25678462e+07 -4.54566980e+07 -7.61880213e+06 -1.01625576e+08 3.46949547e+07 6.34065671e+06 8.59913726e+07 -1.25238027e+08 9.25024956e+03 -1.08596272e+08 2.17775873e+08 7.22586502e+06 3.53899083e+08 -6.82024846e+08 -5.07908489e+06 5.57799290e+07 1.34885307e+09 -2.56417988e+07 1.27626594e+08 2.84640181e+09 8.89703325e+06 4.29971721e+09 1.19561530e+09 -1.23707893e+08 1.44856242e+08 -1.54693430e+08 -8.79178198e+06
1.18979075e+04 4.57173154e+07 -4.06479407e+07 -7.51458383e+06 -1.03019917e+08 3.03562800e+07 6.36142000e+06 8.90784446e+07 -1.23031459e+08 9.08840927e+03 -1.11275037e+08 2.16626881e+08 7.26743566e+06 3.55378886e+08 -6.81164661e+08 -5.11577475e+06 5.44651447e+07 1.34890215e+09 -2.55903066e+07 1.26739971e+08 2.84640001e+09 8.90850798e+06 4.29952423e+09 1.19629697e+09 -1.23717484e+08 1.49616568e+08 -1.53873471e+08 -8.99850617e+06
1.18994050e+04 4.84328226e+07 -3.54540085e+07 -7.33908936e+06 -1.04230497e+08 2.59634571e+07 6.37083608e+06 9.21090472e+07 -1.20746898e+08 8.92076601e+03 -1.13936709e+08 2.15444612e+08 7.30788988e+06 3.56856947e+08 -6.80301136e+08 -5.15243952e+06 5.31503113e+07 1.34895001e+09 -2.55387913e+07 1.25853337e+08 2.84639793e+09 8.91998185e+06 4.29933115e+09 1.19697861e+09 -1.23727072e+08 1.54343362e+08 -1.53019018e+08 -9.20321354e+06
1.19009025e+04 5.06615699e+07 -2.99044681e+07 -7.08989358e+06 -1.05255245e+08 2.15243433e+07 6.36889346e+06 9.50812297e+07 -1.18385754e+08 8.74742174e+03 -1.16580919e+08 2.14229322e+08 7.34722400e+06 3.58333258e+08 -6.79434274e+08 -5.18907903e+06 5.18354300e+07 1.34899665e+09 -2.54872530e+07 1.24966690e+08 2.84639558e+09 8.93145486e+06 4.29913796e+09 1.19766022e+09 -1.23736657e+08 1.59036848e+08 -1.52131536e+08 -9.40593475e+06
1.19024000e+04 5.23492711e+07 -2.40363259e+07 -6.76504302e+06 -1.06092426e+08 1.70468720e+07 6.35560127e+06 9.79930745e+07 -1.15949484e+08 8.56848201e+03 -1.19207300e+08 2.12981270e+08 7.38543448e+06 3.59807811e+08 -6.78564080e+08 -5.22569308e+06 5.05205020e+07 1.34904208e+09 -2.54356916e+07 1.24080031e+08 2.84639295e+09 8.94292701e+06 4.29894467e+09 1.19834181e+09 -1.23746239e+08 1.63697284e+08 -1.51212430e+08 -9.60670110e+06
1.19038975e+04 5.34409161e+07 -1.78953332e+07 -6.36323248e+06 -1.06740649e+08 1.25390382e+07 6.33098913e+06 1.00842699e+08 -1.13439592e+08 8.38405593e+03 -1.21815492e+08 2.11700719e+08 7.42251793e+06 3.61280598e+08 -6.77690555e+08 -5.26228148e+06 4.92055284e+07 1.34908628e+09 -2.53841073e+07 1.23193360e+08 2.84639005e+09 8.95439829e+06 4.29875127e+09 1.19902336e+09 -1.23755818e+08 1.68324952e+08 -1.50263050e+08 -9.80554438e+06
1.19053950e+04 5.38819437e+07 -1.15373784e+07 -5.88402655e+06 -1.07198863e+08 8.00888298e+06 6.29510714e+06 1.03628255e+08 -1.10857629e+08 8.19425607e+03 -1.24405134e+08 2.10387932e+08 7.45847114e+06 3.62751612e+08 -6.76813704e+08 -5.29884405e+06 4.78905105e+07 1.34912928e+09 -2.53325000e+07 1.22306678e+08 2.84638688e+09 8.96586871e+06 4.29855775e+09 1.19970488e+09 -1.23765394e+08 1.72920161e+08 -1.49284688e+08 -1.00024967e+07
1.19068925e+04 5.36199421e+07 -5.02987876e+06 -5.32812914e+06 -1.07466364e+08 3.46447871e+06 6.24802567e+06 1.06347931e+08 -1.08205191e+08 7.99919847e+03 -1.26975875e+08 2.09043178e+08 7.49329100e+06 3.64220845e+08 -6.75933530e+08 -5.33538060e+06 4.65754494e+07 1.34917105e+09 -2.52808699e+07 1.21419983e+08 2.84638343e+09 8.97733826e+06 4.29836414e+09 1.20038637e+09 -1.23774967e+08 1.77483240e+08 -1.48278582e+08 -1.01975905e+07
1.19083900e+04 5.26069921e+07 1.54697904e+06 -4.69769982e+06 -1.07542793e+08 -1.08608615e+06 6.18983523e+06 1.08999957e+08 -1.05483921e+08 7.79900253e+03 -1.29527362e+08 2.07666726e+08 7.52697461e+06 3.65688288e+08 -6.75050035e+08 -5.37189094e+06 4.52603463e+07 1.34921160e+09 -2.52292169e+07 1.20533277e+08 2.84637971e+09 8.98880695e+06 4.29817041e+09 1.20106784e+09 -1.23784536e+08 1.82014538e+08 -1.47245919e+08 -1.03908581e+07
1.19098875e+04 5.08027484e+07 8.09937842e+06 -3.99670672e+06 -1.07428133e+08 -5.63472205e+06 6.12064622e+06 1.11582596e+08 -1.02695503e+08 7.59379097e+03 -1.32059248e+08 2.06258849e+08 7.55951916e+06 3.67153935e+08 -6.74163224e+08 -5.40837489e+06 4.39452025e+07 1.34925094e+09 -2.51775412e+07 1.19646560e+08 2.84637572e+09 9.00027477e+06 4.29797658e+09 1.20174927e+09 -1.23794103e+08 1.86514417e+08 -1.46187834e+08 -1.05823320e+07
1.19113850e+04 4.81782862e+07 1.45197131e+07 -3.23129229e+06 -1.07122714e+08 -1.01733533e+07 6.04058870e+06 1.14094155e+08 -9.98416668e+07 7.38368979e+03 -1.34571191e+08 2.04819822e+08 7.59092202e+06 3.68617777e+08 -6.73273099e+08 -5.44483225e+06 4.26300190e+07 1.34928906e+09 -2.51258427e+07 1.18759831e+08 2.84637145e+09 9.01174172e+06 4.29778264e+09 1.20243067e+09 -1.23803666e+08 1.90983255e+08 -1.45105414e+08 -1.07720446e+07
1.19128825e+04 4.47206153e+07 2.06875314e+07 -2.41011010e+06 -1.06627206e+08 -1.46939329e+07 5.94981210e+06 1.16532981e+08 -9.69241836e+07 7.16882820e+03 -1.37062852e+08 2.03349924e+08 7.62118070e+06 3.70079806e+08 -6.72379664e+08 -5.48126284e+06 4.13147972e+07 1.34932596e+09 -2.50741215e+07 1.17873090e+08 2.84636691e+09 9.02320780e+06 4.29758859e+09 1.20311204e+09 -1.23813226e+08 1.95421437e+08 -1.43999699e+08 -1.09600281e+07
