17847522.452011	18.0748037396436	3638.13584875887
17847616.7469911	18.2743200709184	3220.70626628002
17847711.0419711	18.4666874250036	2825.59150093895
17847805.3369511	18.6503739707353	2454.92807575051
17847899.6319311	18.8237683031534	2110.86603235998
17847993.9269111	18.9852061073648	1795.53729605287
17848088.2218911	19.1330040441835	1511.01937042571
17848182.5168712	19.2655001475259	1259.29512279706
17848229.6643612	19.3255074197654	1146.31386367222
17848276.8118512	19.3810976929682	1042.20985816356
17848323.9593412	19.4320861765234	947.185054575672
17848371.1068312	19.4782929278819	861.427339748931
17848394.6805762	19.4995463063725	822.078188148695
17848406.4674487	19.5096989040651	803.294978662481
17848430.0411937	19.5290377899701	767.523318452349
17848453.6149387	19.5470618005026	734.159902309588
17848465.4018112	19.5555706803044	718.386730631217
17848477.1886837	19.5637379929928	703.222007356046
17848488.9755562	19.5715585514702	688.667706453936
17848500.7624287	19.5790270429844	674.725724683711
17848512.5493012	19.5861378550641	661.397880214012
17848524.3361737	19.5928860210442	648.685909802403
17848530.22961	19.5961228358664	642.561397095327
17848536.1230462	19.599266194669	636.59146651328
17848539.0697643	19.600802786659	633.664530100297
17848544.9632006	19.6038050712309	627.926833596073
17848547.9099187	19.60527063514	625.116119807553
17848550.8566369	19.6067123284526	622.344192646349
17848553.803355	19.6081300659851	619.611074417502
17848556.7500731	19.6095237409049	616.916787065835
17848559.6967912	19.6108932776246	614.261352183894
17848562.6435094	19.6122385562439	611.644791014132
17848565.5902275	19.6135595117019	609.067124429555
17848568.5369456	19.6148560357754	606.52837295059
17848571.4836637	19.6161280451139	604.028556733087
17848577.3771	19.6185982793147	599.145808864087
17848581.8625533	19.6204125036083	595.53410546641
17848585.8994614	19.6219964520488	592.360875626557
17848589.9363694	19.6235339258234	589.26092849622
17848593.9732774	19.6250247749694	586.23430907309
17848602.0470934	19.6278659742185	580.401226712078
17848606.0840014	19.6292159870878	577.594847095555
17848608.1024554	19.6298730615101	576.21921524846
17848610.1209094	19.6305177520254	574.861961880189
17848612.1393635	19.6311499817001	573.523091767056
17848614.1578175	19.6317697371085	572.20260960309
17848616.1762715	19.6323769814224	570.900519994153
17848620.2131795	19.6335538345609	568.351536402155
17848624.2500875	19.6346803022909	565.87617601029
17848626.2685415	19.6352244704512	564.666115059219
17848628.2869955	19.6357556053786	563.474472397411
17848630.3054495	19.6362735455694	562.301252017289
17848632.1220581	19.6367284167083	561.261107946757
17848635.7552754	19.637605995793	559.225606453674
17848639.3884926	19.638440549459	557.249838245458
17848643.0217098	19.6392319308425	555.333823729401
17848646.654927	19.6399800181088	553.477582281186
17848653.9213614	19.6413459628054	549.944490889204
17848661.1877959	19.6425379058598	546.650698190519
17848668.4542303	19.6435557745961	543.596321447574
17848675.7206647	19.6444000576074	540.781460941929
17848682.9870991	19.6450716851911	538.206199952441
17848690.2535336	19.6455721020072	535.87060477864
17848697.519968	19.6459032658195	533.774724830706
17848704.7864024	19.6460673626744	531.918592827853
17848708.4196196	19.6460874040187	531.080438033776
17848712.0528368	19.6460666323798	530.302225057487
17848715.6860541	19.646005498566	529.583953401292
17848719.3192713	19.645904507239	528.925621573482
17848722.9524885	19.6457642196965	528.327227101516
17848726.5857057	19.6455852907155	527.78876654783
17848730.2189229	19.6453685530306	527.31023552387
17848733.8521401	19.6451147018651	526.89162871613
17848737.4853574	19.6448242085539	526.532939912191
17848741.1185746	19.6444976393111	526.234162018653
17848744.7517918	19.6441355750423	525.995287073674
17848752.0182262	19.6433072123144	525.697209994822
17848755.6514434	19.6428420438131	525.637987764832
17848759.2846606	19.642343679741	525.638628353419
17848766.5510951	19.6412497179737	525.819449185037
17848773.8175295	19.6400300124562	526.239567406465
17848781.0839639	19.638689158141	526.898866406736
17848788.3503984	19.637231636657	527.797218641012
17848791.9836156	19.6364605834795	528.335996990034
17848795.6168328	19.6356623991627	528.934486163234
17848799.25005	19.6348377802332	529.592667418528
17848802.8832672	19.6339872633546	530.310521450567
17848806.5164844	19.6331113819364	531.088028410151
17848813.7829189	19.6312853493517	532.8219190526
17848817.4161361	19.6303359543855	533.778260418618
17848821.0493533	19.6293626309058	534.794170085988
17848824.6825705	19.6283656902645	535.869625637784
17848828.3157877	19.627345451002	537.004604169761
17848831.9490049	19.6263021858196	538.199082299332
17848835.5822222	19.6252361371617	539.453036174255
17848839.2154394	19.624147538239	540.766441479835
17848846.4818738	19.6219034572756	543.571506830027
17848852.6061359	19.6199435031698	546.120106165083
17848858.7303979	19.6179213208212	548.837286714715
17848864.85466	19.615837084678	551.722918952168
17848870.978922	19.613690817453	554.776869716559
17848883.2274462	19.609211261208	561.389175770306
17848888.739282	19.6071133136989	564.58388798642
17848891.4951999	19.6060448313257	566.232209160273
17848894.2511179	19.6049627421599	567.914488743336
17848897.0070358	19.6038667329208	569.630712759765
17848899.4873619	19.6028684754808	571.20432517966
17848901.9676881	19.6018589250164	572.805410691126
17848904.4480142	19.6008380483098	574.43395874073
17848906.9283403	19.5998058140786	576.089958660403
17848909.4086665	19.5987621079762	577.773399664387
17848911.8889926	19.5977064846683	579.484270822155
17848913.1291557	19.5971740248412	580.349989244605
17848914.3693187	19.5966384830241	581.222561031227
17848916.8496449	19.5955581438812	582.988259052403
17848921.8102971	19.5933604023059	586.601832943252
17848926.7709494	19.5911131240626	590.324900047566
17848931.7316017	19.5888162028642	594.157365893818
17848941.6529062	19.5840728935414	602.150105735054
17848946.6135585	19.5816264223171	606.310180566663
17848951.0781455	19.579382105002	610.147446354185
17848955.5427326	19.5770972951065	614.072926420231
